call_sign,frequency_khz,hours,status,city,state,country,facility_id,power_kw,directional,latitude,longitude,licensee
KWBG,1590,Nighttime,Licensed,OONE,IA,US,22978,0.5,True,42.02275,-93.876889,FIELDVIEW BROADCASTING LLC
WCGO,1590,Nighttime,Licensed,EVANSTON,IL,US,35447,2.5,True,42.021694,-87.711444,AMBIENTE CLASICO LLC
WPIW,1590,Nighttime,Licensed,MT. VERNON,IN,US,53088,0.035,False,37.934222,-87.928361,"THE ORIGINAL COMPANY, INC"
WNTS,1590,Nighttime,Licensed,EECH GROVE,IN,US,58320,0.5,True,39.739222,-86.090528,"CONTINENTAL BROADCAST GROUP, L.L.C."
KVGB,1590,Nighttime,Licensed,REAT BEND,KS,US,22150,5.0,True,38.313889,-98.793417,"EAGLE COMMUNICATIONS, INC."
WLBN,1590,Nighttime,Licensed,EBANON,KY,US,36883,0.024,False,37.598667,-85.246361,"SIMPLY COOL RADIO, LLC"
KKAY,1590,Nighttime,Licensed,HITE CASTLE,LA,US,36232,0.067,False,30.183806,-91.107611,LIBERTY IN CHRIST JESUS MINISTRY
WHGT,1590,Nighttime,Licensed,MAUGANSVILLE,MD,US,39494,0.058,True,39.806472,-77.778889,"WHGT CHRISTIAN RADIO, LLC"
WFBR,1590,Nighttime,Licensed,GLEN BURNIE,MD,US,19673,1.0,True,39.176778,-76.621917,"WAY BROADCASTING LICENSEE, LLC"
WHLX,1590,Nighttime,Licensed,ARINE CITY,MI,US,56266,0.102,True,42.728361,-82.52075,"LIGGETT COMMUNICATIONS, L.L.C."
WTVB,1590,Nighttime,Licensed,OLDWATER,MI,US,67757,1.0,True,41.9095,-85.005806,"MIDWEST COMMUNICATIONS, INC"
KDJS,1590,Nighttime,Licensed,ILLMAR,MN,US,33311,0.089,True,45.08525,-95.005556,"IOWA CITY BROADCASTING COMPANY, INC."
KGFK,1590,Nighttime,Licensed,AST GRAND FORKS,MN,US,33000,1.0,True,47.878028,-97.007028,"LEIGHTON ENTERPRISES, INC."
KPRT,1590,Nighttime,Licensed,ANSAS CITY,MO,US,9168,0.047,False,39.068056,-94.536333,"CARTER BROADCAST GROUP, INC."
KMOZ,1590,Nighttime,Licensed,ROLLA,MO,US,53651,0.085,False,37.944472,-91.811833,"COMMUNITY BROADCASTING, INC."
WYSR,1590,Nighttime,Licensed,IGH POINT,NC,US,34353,0.014,False,35.984583,-80.068667,IGLESIA CRISTO REYNA INC.
WCSL,1590,Nighttime,Licensed,HERRYVILLE,NC,US,35656,0.03,False,35.374306,-81.40425,"KTC BROADCASTING, INC."
WHPY,1590,Nighttime,Licensed,LAYTON,NC,US,30615,0.025,True,35.647111,-78.505556,FELLOWSHIP BAPTIST CHURCH INC
WBHN,1590,Nighttime,Licensed,RYSON CITY,NC,US,62338,0.037,False,35.428139,-83.438222,"FIVE FORTY BROADCASTING COMPANY, LLC"
KCTY,1590,Nighttime,Licensed,AYNE,NE,US,35658,0.047,True,42.234444,-97.055611,WAYNE RADIO WORKS LLC
WSMN,1590,Nighttime,Licensed,ASHUA,NH,US,102,0.058,False,42.759528,-71.476444,"BARTIS BROADCASTING, LLC"
WAUB,1590,Nighttime,Licensed,UBURN,NY,US,43791,1.0,True,42.9095,-76.602167,"AUBURN BROADCASTING, INC."
WGGO,1590,Nighttime,Licensed,SALAMANCA,NY,US,9409,0.014,False,42.173389,-78.685028,HOLY FAMILY COMMUNICATIONS
WAKR,1590,Nighttime,CP,KRON,OH,US,43871,5.0,True,41.021917,-81.503444,"RUBBER CITY RADIO GROUP, INC."
WSRW,1590,Nighttime,Licensed,HILLSBORO,OH,US,65700,0.025,False,39.166167,-83.606861,"IHM LICENSES, LLC"
KWEY,1590,Nighttime,Licensed,EATHERFORD,OK,US,73948,0.032,True,35.559222,-98.720083,"WRIGHT BROADCASTING SYSTEMS, INC."
KTIL,1590,Nighttime,Licensed,ETARTS,OR,US,50554,1.0,True,45.456778,-123.873194,"ALEXANDRA COMMUNICATIONS, INC."
WPSN,1590,Nighttime,Licensed,ONESDALE,PA,US,71345,0.015,False,41.553694,-75.254611,"BOLD GOLD MEDIA GROUP, L.P."
WPWA,1590,Nighttime,Licensed,CHESTER,PA,US,37843,1.0,True,39.877611,-75.456028,"MOUNT OCEAN MEDIA, L.L.C."
WXRF,1590,Nighttime,Licensed,UAYAMA,PR,US,25531,1.0,False,17.951656,-66.113797,"NOTIRADIO BROADCASTING, LLC"
WARV,1590,Nighttime,Licensed,ARWICK,RI,US,5882,5.0,True,41.727889,-71.462278,"BLOUNT COMMUNICATIONS, INC."
WCAM,1590,Nighttime,Licensed,AMDEN,SC,US,34294,0.027,False,34.224028,-80.678417,KERSHAW RADIO CORP.
WABV,1590,Nighttime,Licensed,ABBEVILLE,SC,US,3152,0.027,False,34.150944,-82.392639,ABBEVILLE BROADCASTING LLC
WKTP,1590,Nighttime,Licensed,ONESBOROUGH,TN,US,27498,0.037,False,36.3315,-82.47375,HOLSTON VALLEY BROADCASTING CORPORATION
WDBL,1590,Nighttime,Licensed,PRINGFIELD,TN,US,15960,0.03,False,36.495056,-86.906111,EBEN-EZER BROADCASTING CORPORATION
KELP,1590,Nighttime,Licensed,EL PASO,TX,US,40831,0.8,True,31.744,-106.396361,"ON EARTH MEDIA, LLC"
KBHT,1590,Nighttime,Licensed,MEXIA,TX,US,21493,0.065,True,31.620167,-96.751944,"M&M BROADCASTERS, LTD., DEBTOR-IN-POSSESSION"
KDAE,1590,Nighttime,Licensed,SINTON,TX,US,63346,0.5,True,28.021417,-97.470833,THE WORSHIP CENTER OF KINGSVILLE
KMIC,1590,Nighttime,Licensed,HOUSTON,TX,US,20491,5.0,True,29.844111,-95.447722,"DAIJ MEDIA, LLC"
KDAV,1590,Nighttime,Licensed,LUBBOCK,TX,US,36953,1.0,True,33.520917,-101.774611,"HIGH PLAINS RADIO NETWORK, LLC, DEBTOR IN POSSESSION"
KGAS,1590,Nighttime,Licensed,ARTHAGE,TX,US,31065,0.128,False,32.1535,-94.314639,"HANSZEN BROADCASTING , INC."
WNRN,1590,Nighttime,Licensed,RICHMOND,VA,US,67683,0.024,False,37.500333,-77.456194,"STU-COMM, INC."
KLFE,1590,Nighttime,Licensed,SEATTLE,WA,US,12031,5.0,True,47.655083,-122.519583,"RELEVANT RADIO, INC."
WPVL,1590,Nighttime,Licensed,PLATTEVILLE,WI,US,35514,0.47,True,42.755556,-90.505694,"QUEENB RADIO WISCONSIN, INC."
WGBW,1590,Nighttime,Licensed,DENMARK,WI,US,74127,0.5,True,44.313889,-87.787861,"CIVIC MEDIA, INC."
WIXK,1590,Nighttime,Licensed,EW RICHMOND,WI,US,60643,0.095,False,45.086083,-92.572139,"HMONG RADIO BROADCAST, LLC"
NEW,1600,Unlimited,CP,ORNWALL,ON,CA,105871,2.5,True,45.0045,-74.749639,-
WXVI,1600,Daytime,Licensed,ONTGOMERY,AL,US,63977,5.0,True,32.394583,-86.289139,"NEW LIFE MINISTRIES, INC."
WHIY,1600,Daytime,Licensed,UNTSVILLE,AL,US,28118,5.0,False,34.758972,-86.643056,"HUNDLEY BATTS, SR. & VIRGINIA CAPLES BATTS"
KNWA,1600,Daytime,Licensed,ELLEFONTE,AR,US,26241,1.0,False,36.247028,-93.085167,"HARRISON RADIO STATIONS, INC."
KYBC,1600,Daytime,Licensed,COTTONWOOD,AZ,US,35866,1.0,False,34.720861,-111.999333,YAVAPAI BROADCASTING CORPORATION
KXEW,1600,Daytime,Licensed,SOUTH TUCSON,AZ,US,8144,1.0,False,32.196194,-110.984528,"IHM LICENSES, LLC"
KAHZ,1600,Daytime,Licensed,POMONA,CA,US,61814,5.0,False,34.03,-117.727278,"MULTICULTURAL RADIO BROADCASTING LICENSEE, LLC"
KTAP,1600,Daytime,Licensed,SANTA MARIA,CA,US,6142,0.47,False,34.979972,-120.454333,EMERALD WAVE MEDIA
KGST,1600,Daytime,Licensed,FRESNO,CA,US,38453,5.0,False,36.709944,-119.835972,LOTUS FRESNO CORP.
KUBA,1600,Daytime,Licensed,UBA CITY,CA,US,56365,5.0,False,39.106,-121.656083,"RESULTS RADIO OF CHICO LICENSEE, LLC"
KEPN,1600,Daytime,Licensed,AKEWOOD,CO,US,30823,5.0,False,39.655556,-105.074972,BONNEVILLE INTERNATIONAL CORPORATION
WKWF,1600,Daytime,Licensed,EY WEST,FL,US,31636,0.5,False,24.571806,-81.740083,"SPOTTSWOOD PARTNERS II, LTD."
WZNZ,1600,Daytime,Licensed,ATLANTIC BEACH,FL,US,48393,2.7,False,30.324972,-81.429806,"RELEVANT RADIO, INC."
WLAA,1600,Daytime,Licensed,WINTER GARDEN,FL,US,55006,2.2,False,28.568333,-81.518694,UNITY BROADCASTING LLC
WPOM,1600,Daytime,Licensed,RIVIERA BEACH,FL,US,73892,5.0,True,26.748944,-80.132556,"CARIBBEAN MEDIA GROUP, INC."
WAOS,1600,Daytime,Licensed,AUSTELL,GA,US,36157,20.0,False,33.809556,-84.656889,"LA FAVORITA, INC."
KLGZ,1600,Daytime,Licensed,ALGONA,IA,US,35429,1.0,True,43.068028,-94.304694,"A2Z BROADCASTING, LLC"
KGYM,1600,Daytime,Licensed,EDAR RAPIDS,IA,US,9718,5.0,False,41.970833,-91.533778,"KZIA, INC."
KMDO,1600,Daytime,Licensed,ORT SCOTT,KS,US,22097,0.77,False,37.783667,-94.70025,FORT SCOTT BROADCASTING COMPANY INC.
WLUE,1600,Daytime,Licensed,MINENCE,KY,US,64024,0.32,False,38.352556,-85.185778,"NEW ALBANY BROADCASTING CO., INC."
KLEB,1600,Daytime,Licensed,OLDEN MEADOW,LA,US,8381,0.72,False,29.3955,-90.267028,"COASTAL BROADCASTING OF LAROSE, INC."
WUNR,1600,Daytime,Licensed,ROOKLINE,MA,US,10118,20.0,True,42.289,-71.188667,"CHAMPION BROADCASTING SYSTEMS, INC."
WLXE,1600,Daytime,Licensed,OCKVILLE,MD,US,54506,1.015,False,39.097611,-77.151639,"MULTICULTURAL RADIO BROADCASTING LICENSEE, LLC"
WAAM,1600,Daytime,Licensed,NN ARBOR,MI,US,72276,5.0,True,42.19225,-83.685778,"COOLARITY A2, LLC"
KTTN,1600,Daytime,Licensed,RENTON,MO,US,39167,0.5,False,40.083333,-93.558556,LUEHRS BROADCASTING CO. INC
KATZ,1600,Daytime,Licensed,ST. LOUIS,MO,US,48968,6.0,True,38.617278,-90.082889,"IHM LICENSES, LLC"
WTZQ,1600,Daytime,Licensed,ENDERSONVILLE,NC,US,68831,5.0,False,35.314833,-82.432611,"FLAT ROCK MULTIMEDIA, LLC"
WIDU,1600,Daytime,Licensed,FAYETTEVILLE,NC,US,70516,5.0,True,35.0985,-78.886417,"W I D U BROADCASTING, INC."
KDAK,1600,Daytime,Licensed,ARRINGTON,ND,US,68632,0.5,False,47.428611,-99.084556,"I3G MEDIA, INC."
KNCY,1600,Daytime,Licensed,EBRASKA CITY,NE,US,63941,0.5,True,40.674167,-95.885833,"FLOOD BROADCASTING, INC."
KRFS,1600,Daytime,Licensed,UPERIOR,NE,US,64014,0.5,False,40.025,-98.077556,"CK BROADCASTING, INC."
KIVA,1600,Daytime,Licensed,ALBUQUERQUE,NM,US,65257,10.0,False,35.051167,-106.643361,ROCK OF TALK LLC
WLVY,1600,Daytime,Licensed,ELMIRA HTS-HORSEHDS,NY,US,55271,5.0,True,42.119806,-76.809944,"RADIGAN BROADCASTING GROUP, LLC"
WRSB,1600,Daytime,Licensed,BROCKPORT,NY,US,15767,0.3,False,43.195889,-77.951389,GENESEE MEDIA CORPORATION
WMCR,1600,Daytime,Licensed,NEIDA,NY,US,70890,1.0,False,43.0845,-75.692694,"TOWERCAST MEDIA, LLC"
WWRL,1600,Daytime,Licensed,NEW YORK,NY,US,68906,25.0,True,40.795667,-74.054583,"IHM LICENSES, LLC"
WTTF,1600,Daytime,Licensed,IFFIN,OH,US,70527,0.5,True,41.125611,-83.231861,"BAS BROADCASTING, INC."
WULM,1600,Daytime,Licensed,SPRINGFIELD,OH,US,55232,1.0,False,39.953111,-83.868556,"RADIO MARIA, INC."
KUSH,1600,Daytime,Licensed,USHING,OK,US,11201,5.0,False,35.987,-96.711139,"OIL PATCH RADIO, INC."
KOHI,1600,Daytime,Licensed,T. HELENS,OR,US,70467,1.0,False,45.854,-122.820944,THE MOUNTAIN BROADCASTING LLC
KOPB,1600,Daytime,Licensed,EUGENE,OR,US,841,5.0,False,44.051222,-123.064528,OREGON PUBLIC BROADCASTING
WEJS,1600,Daytime,Licensed,JERSEY SHORE,PA,US,14223,1.0,False,41.225639,-77.266639,"SOUTHERN BELLE, LLC,"
WHOL,1600,Daytime,Licensed,LLENTOWN,PA,US,36987,1.0,True,40.592611,-75.477972,MAJOR KEYSTONE LLC
WRAX,1600,Daytime,Licensed,BEDFORD,PA,US,51881,1.0,False,40.043056,-78.503333,"CESSNA COMMUNICATIONS, INC."
WPDC,1600,Daytime,Licensed,ELIZABETHTOWN,PA,US,32974,1.0,False,40.162583,-76.576361,"JVJ COMMUNICATIONS, INC."
WCMA,1600,Daytime,Licensed,AYAMON,PR,US,39145,5.0,True,18.358583,-66.157964,AURIO MATOS BARRETO
WKZK,1600,Daytime,Licensed,ORTH AUGUSTA,SC,US,24696,4.0,False,33.49375,-81.997611,"GOSPEL RADIO, INC."
WMQM,1600,Daytime,Licensed,LAKELAND,TN,US,42369,50.0,False,35.176194,-89.936194,"WMQM, INC."
WUCT,1600,Daytime,Licensed,LGOOD,TN,US,39797,2.5,False,36.188667,-85.473028,"STONECOM COOKEVILLE, LLC"
KOKE,1600,Daytime,Licensed,FLUGERVILLE,TX,US,54661,5.0,True,30.34575,-97.546389,"ENCINO BROADCASTING, LLC"
KRVA,1600,Daytime,Licensed,OCKRELL HILL,TX,US,54730,25.0,True,32.739861,-96.711667,"LRAD MEDIA, LLC"
KTUB,1600,Daytime,Licensed,CENTERVILLE,UT,US,69557,2.8,False,40.665075,-111.908008,ALPHA MEDIA LICENSEE LLC
KTUB,1600,Daytime,Licensed,CENTERVILLE,UT,US,69557,5.0,False,40.902167,-111.928556,ALPHA MEDIA LICENSEE LLC
WCPK,1600,Daytime,Licensed,HESAPEAKE,VA,US,64003,4.2,False,36.802917,-76.282444,"HOSANNA MEDIA CHRISTIAN GROUP, INC."
KVRI,1600,Daytime,Licensed,LAINE,WA,US,5350,50.0,True,48.954,-122.744611,"WAY BROADCASTING LICENSEE, LLC"
WRPN,1600,Daytime,Licensed,RIPON,WI,US,54489,5.0,True,43.816917,-88.847056,"CIVIC MEDIA, INC."
WKKX,1600,Daytime,Licensed,HEELING,WV,US,72172,5.0,False,40.090639,-80.702861,"RCK 1 GROUP, LLC"
WZZW,1600,Daytime,Licensed,ILTON,WV,US,506,5.0,False,38.429528,-82.105694,"PURE MEDIA MINISTRIES, INC."
NEW,1600,Daytime,CP,ALGARY,AB,CA,105870,50.0,False,50.937556,-113.859306,-
CHNR,1600,Daytime,CP,IMCOE,ON,CA,101274,10.0,True,42.751722,-80.267306,-
WXVI,1600,Nighttime,Licensed,ONTGOMERY,AL,US,63977,1.0,True,32.394583,-86.289139,"NEW LIFE MINISTRIES, INC."
WHIY,1600,Nighttime,Licensed,UNTSVILLE,AL,US,28118,0.5,True,34.758972,-86.643056,"HUNDLEY BATTS, SR. & VIRGINIA CAPLES BATTS"
KNWA,1600,Nighttime,Licensed,ELLEFONTE,AR,US,26241,0.05,False,36.247028,-93.085167,"HARRISON RADIO STATIONS, INC."
KYBC,1600,Nighttime,Licensed,COTTONWOOD,AZ,US,35866,0.046,False,34.720861,-111.999333,YAVAPAI BROADCASTING CORPORATION
KXEW,1600,Nighttime,Licensed,SOUTH TUCSON,AZ,US,8144,1.0,True,32.196194,-110.984528,"IHM LICENSES, LLC"
KTAP,1600,Nighttime,Licensed,SANTA MARIA,CA,US,6142,0.026,False,34.979972,-120.454333,EMERALD WAVE MEDIA
KAHZ,1600,Nighttime,Licensed,POMONA,CA,US,61814,5.0,True,34.03,-117.727278,"MULTICULTURAL RADIO BROADCASTING LICENSEE, LLC"
KUBA,1600,Nighttime,Licensed,UBA CITY,CA,US,56365,2.5,True,39.106,-121.656083,"RESULTS RADIO OF CHICO LICENSEE, LLC"
KGST,1600,Nighttime,Licensed,FRESNO,CA,US,38453,5.0,True,36.709944,-119.835972,LOTUS FRESNO CORP.
KEPN,1600,Nighttime,Licensed,AKEWOOD,CO,US,30823,5.0,True,39.655556,-105.074972,BONNEVILLE INTERNATIONAL CORPORATION
WKWF,1600,Nighttime,Licensed,EY WEST,FL,US,31636,0.5,False,24.571806,-81.740083,"SPOTTSWOOD PARTNERS II, LTD."
WZNZ,1600,Nighttime,Licensed,ATLANTIC BEACH,FL,US,48393,0.089,False,30.324972,-81.429806,"RELEVANT RADIO, INC."
WPOM,1600,Nighttime,Licensed,RIVIERA BEACH,FL,US,73892,4.7,True,26.748944,-80.132556,"CARIBBEAN MEDIA GROUP, INC."
WLAA,1600,Nighttime,Licensed,WINTER GARDEN,FL,US,55006,0.035,False,28.568333,-81.518694,UNITY BROADCASTING LLC
WAOS,1600,Nighttime,Licensed,AUSTELL,GA,US,36157,0.067,False,33.809556,-84.656889,"LA FAVORITA, INC."
KLGZ,1600,Nighttime,Licensed,ALGONA,IA,US,35429,0.5,True,43.068028,-94.304694,"A2Z BROADCASTING, LLC"
KGYM,1600,Nighttime,Licensed,EDAR RAPIDS,IA,US,9718,5.0,True,41.970833,-91.533778,"KZIA, INC."
KMDO,1600,Nighttime,Licensed,ORT SCOTT,KS,US,22097,0.035,False,37.783667,-94.70025,FORT SCOTT BROADCASTING COMPANY INC.
KLEB,1600,Nighttime,Licensed,OLDEN MEADOW,LA,US,8381,0.06,False,29.3955,-90.267028,"COASTAL BROADCASTING OF LAROSE, INC."
WUNR,1600,Nighttime,Licensed,ROOKLINE,MA,US,10118,20.0,True,42.289,-71.188667,"CHAMPION BROADCASTING SYSTEMS, INC."
WLXE,1600,Nighttime,Licensed,OCKVILLE,MD,US,54506,9.0,False,39.097611,-77.151639,"MULTICULTURAL RADIO BROADCASTING LICENSEE, LLC"
WAAM,1600,Nighttime,Licensed,NN ARBOR,MI,US,72276,5.0,True,42.19225,-83.685778,"COOLARITY A2, LLC"
KTTN,1600,Nighttime,Licensed,RENTON,MO,US,39167,0.033,False,40.083333,-93.558556,LUEHRS BROADCASTING CO. INC
KATZ,1600,Nighttime,Licensed,ST. LOUIS,MO,US,48968,3.5,True,38.617278,-90.082889,"IHM LICENSES, LLC"
WIDU,1600,Nighttime,Licensed,FAYETTEVILLE,NC,US,70516,0.147,True,35.0985,-78.886417,"W I D U BROADCASTING, INC."
WTZQ,1600,Nighttime,Licensed,ENDERSONVILLE,NC,US,68831,0.03,False,35.314833,-82.432611,"FLAT ROCK MULTIMEDIA, LLC"
KDAK,1600,Nighttime,Licensed,ARRINGTON,ND,US,68632,0.09,False,47.428611,-99.084556,"I3G MEDIA, INC."
KNCY,1600,Nighttime,Licensed,EBRASKA CITY,NE,US,63941,0.031,True,40.674167,-95.885833,"FLOOD BROADCASTING, INC."
KRFS,1600,Nighttime,Licensed,UPERIOR,NE,US,64014,0.044,False,40.025,-98.077556,"CK BROADCASTING, INC."
KIVA,1600,Nighttime,Licensed,ALBUQUERQUE,NM,US,65257,0.175,False,35.051167,-106.643361,ROCK OF TALK LLC
WLVY,1600,Nighttime,Licensed,ELMIRA HTS-HORSEHDS,NY,US,55271,0.17,True,42.119806,-76.809944,"RADIGAN BROADCASTING GROUP, LLC"
WRSB,1600,Nighttime,Licensed,BROCKPORT,NY,US,15767,0.005,False,43.195889,-77.951389,GENESEE MEDIA CORPORATION
WMCR,1600,Nighttime,Licensed,NEIDA,NY,US,70890,0.02,False,43.0845,-75.692694,"TOWERCAST MEDIA, LLC"
WWRL,1600,Nighttime,Licensed,NEW YORK,NY,US,68906,5.0,True,40.795667,-74.054583,"IHM LICENSES, LLC"
WTTF,1600,Nighttime,Licensed,IFFIN,OH,US,70527,0.019,True,41.125611,-83.231861,"BAS BROADCASTING, INC."
WULM,1600,Nighttime,Licensed,SPRINGFIELD,OH,US,55232,0.034,False,39.953111,-83.868556,"RADIO MARIA, INC."
KUSH,1600,Nighttime,Licensed,USHING,OK,US,11201,0.07,False,35.987,-96.711139,"OIL PATCH RADIO, INC."
KOHI,1600,Nighttime,Licensed,T. HELENS,OR,US,70467,0.012,False,45.854,-122.820944,THE MOUNTAIN BROADCASTING LLC
KOPB,1600,Nighttime,Licensed,EUGENE,OR,US,841,1.0,True,44.051222,-123.064528,OREGON PUBLIC BROADCASTING
WEJS,1600,Nighttime,Licensed,JERSEY SHORE,PA,US,14223,0.02,False,41.225639,-77.266639,"SOUTHERN BELLE, LLC,"
WPDC,1600,Nighttime,Licensed,ELIZABETHTOWN,PA,US,32974,0.007,False,40.162583,-76.576361,"JVJ COMMUNICATIONS, INC."
WRAX,1600,Nighttime,Licensed,BEDFORD,PA,US,51881,0.018,False,40.043056,-78.503333,"CESSNA COMMUNICATIONS, INC."
WHOL,1600,Nighttime,Licensed,LLENTOWN,PA,US,36987,0.056,True,40.592611,-75.477972,MAJOR KEYSTONE LLC
WCMA,1600,Nighttime,Licensed,AYAMON,PR,US,39145,5.0,True,18.358583,-66.157964,AURIO MATOS BARRETO
WKZK,1600,Nighttime,Licensed,ORTH AUGUSTA,SC,US,24696,0.027,False,33.49375,-81.997611,"GOSPEL RADIO, INC."
WMQM,1600,Nighttime,Licensed,LAKELAND,TN,US,42369,0.035,False,35.176194,-89.936194,"WMQM, INC."
WUCT,1600,Nighttime,Licensed,LGOOD,TN,US,39797,0.02,False,36.188667,-85.473028,"STONECOM COOKEVILLE, LLC"
KOKE,1600,Nighttime,Licensed,FLUGERVILLE,TX,US,54661,0.7,True,30.34575,-97.546389,"ENCINO BROADCASTING, LLC"
KRVA,1600,Nighttime,Licensed,OCKRELL HILL,TX,US,54730,0.93,True,32.739861,-96.711667,"LRAD MEDIA, LLC"
KTUB,1600,Nighttime,Licensed,CENTERVILLE,UT,US,69557,0.088,False,40.665075,-111.908008,ALPHA MEDIA LICENSEE LLC
KTUB,1600,Nighttime,Licensed,CENTERVILLE,UT,US,69557,1.0,True,40.902167,-111.928556,ALPHA MEDIA LICENSEE LLC
WCPK,1600,Nighttime,Licensed,HESAPEAKE,VA,US,64003,0.023,False,36.802917,-76.282444,"HOSANNA MEDIA CHRISTIAN GROUP, INC."
KVRI,1600,Nighttime,Licensed,LAINE,WA,US,5350,10.0,True,48.954,-122.744611,"WAY BROADCASTING LICENSEE, LLC"
WRPN,1600,Nighttime,Licensed,RIPON,WI,US,54489,5.0,True,43.816917,-88.847056,"CIVIC MEDIA, INC."
WKKX,1600,Nighttime,Licensed,HEELING,WV,US,72172,0.033,False,40.090639,-80.702861,"RCK 1 GROUP, LLC"
WZZW,1600,Nighttime,Licensed,ILTON,WV,US,506,0.026,False,38.429528,-82.105694,"PURE MEDIA MINISTRIES, INC."
NEW,1600,Nighttime,CP,ALGARY,AB,CA,105870,50.0,True,50.937556,-113.859306,-
CHNR,1600,Nighttime,CP,IMCOE,ON,CA,101274,10.0,True,42.751722,-80.267306,-
CHHA,1610,Daytime,CP,ORONTO,ON,CA,792535,10.0,True,43.641944,-79.340278,-
CHHA,1610,Daytime,CP,ORONTO,ON,CA,164929,6.25,True,43.642,-79.340333,-
CFOS,1610,Daytime,CP,OLLINGWOOD,ON,CA,105873,1.0,False,44.479194,-80.179833,-
CHHA,1610,Daytime,CP,ORONTO,ON,CA,164929,6.3,True,43.642,-79.340056,-
NEW,1610,Daytime,CP,ORONTO,ON,CA,158668,1.0,False,43.714222,-79.445083,-
CJWI,1610,Daytime,CP,ONTREAL,QC,CA,136195,1.0,False,45.564472,-73.607389,-
CHRN,1610,Daytime,CP,ONTREAL,QC,CA,199745,1.0,False,45.456111,-73.713056,-
CHHA,1610,Nighttime,CP,ORONTO,ON,CA,792535,10.0,True,43.641944,-79.340278,-
CHHA,1610,Nighttime,CP,ORONTO,ON,CA,164929,1.0,False,43.642556,-79.339222,-
CHHA,1610,Nighttime,CP,ORONTO,ON,CA,164929,6.25,True,43.642,-79.340333,-
CFOS,1610,Nighttime,CP,OLLINGWOOD,ON,CA,105873,1.0,False,44.479194,-80.179833,-
CHHA,1610,Nighttime,CP,ORONTO,ON,CA,164929,6.3,True,43.642,-79.340056,-
NEW,1610,Nighttime,CP,ORONTO,ON,CA,158668,1.0,False,43.714222,-79.445083,-
CJWI,1610,Nighttime,CP,ONTREAL,QC,CA,136195,1.0,False,45.564472,-73.607389,-
CHRN,1610,Nighttime,CP,ONTREAL,QC,CA,199745,1.0,False,45.456111,-73.713056,-
KSMH,1620,Daytime,Licensed,WEST SACRAMENTO,CA,US,87036,10.0,False,38.587972,-121.469111,"RELEVANT RADIO, INC."
WNRP,1620,Daytime,Licensed,ULF BREEZE,FL,US,87034,10.0,False,30.436861,-87.22025,ADX COMMUNICATIONS OF ESCAMBIA
KOZN,1620,Daytime,Licensed,ELLEVUE,NE,US,87182,10.0,False,41.189167,-96.005583,"NRG LICENSE SUB, LLC"
WTAW,1620,Daytime,Licensed,COLLEGE STATION,TX,US,87145,10.0,False,30.621028,-96.254694,BRYAN BROADCASTING LICENSE CORPORATION
WDHP,1620,Daytime,Licensed,FREDERIKSTED,VI,US,87117,10.0,False,17.724444,-64.884167,"REEF BROADCASTING, INC."
KYIZ,1620,Daytime,Licensed,ENTON,WA,US,86941,10.0,False,47.440944,-122.204,"BENNETT MEDIA GROUP, LLC"
KSMH,1620,Nighttime,Licensed,WEST SACRAMENTO,CA,US,87036,1.0,False,38.587972,-121.469111,"RELEVANT RADIO, INC."
WNRP,1620,Nighttime,Licensed,ULF BREEZE,FL,US,87034,1.0,False,30.436861,-87.22025,ADX COMMUNICATIONS OF ESCAMBIA
KOZN,1620,Nighttime,Licensed,ELLEVUE,NE,US,87182,1.0,False,41.189167,-96.005583,"NRG LICENSE SUB, LLC"
WTAW,1620,Nighttime,Licensed,COLLEGE STATION,TX,US,87145,1.0,False,30.621028,-96.254694,BRYAN BROADCASTING LICENSE CORPORATION
WDHP,1620,Nighttime,Licensed,FREDERIKSTED,VI,US,87117,1.0,False,17.724444,-64.884167,"REEF BROADCASTING, INC."
KYIZ,1620,Nighttime,Licensed,ENTON,WA,US,86941,1.0,False,47.440944,-122.204,"BENNETT MEDIA GROUP, LLC"
KCJJ,1630,Daytime,Licensed,OWA CITY,IA,US,87115,10.0,False,41.600861,-91.501278,"RIVER CITY RADIO, INC."
KKGM,1630,Daytime,Licensed,FORT WORTH,TX,US,87147,10.0,False,32.810056,-97.12375,"IHM LICENSES, LLC"
KFBU,1630,Daytime,Licensed,OX FARM,WY,US,87155,10.0,False,41.12275,-104.802472,"HI-LINE RADIO FELLOWSHIP, INC."
CHUU,1630,Daytime,CP,TTAWA,ON,CA,199252,10.0,False,45.412806,-75.628028,-
KCJJ,1630,Nighttime,Licensed,OWA CITY,IA,US,87115,1.0,False,41.600861,-91.501278,"RIVER CITY RADIO, INC."
KKGM,1630,Nighttime,Licensed,FORT WORTH,TX,US,87147,1.0,False,32.810056,-97.12375,"IHM LICENSES, LLC"
KFBU,1630,Nighttime,Licensed,OX FARM,WY,US,87155,1.0,False,41.12275,-104.802472,"HI-LINE RADIO FELLOWSHIP, INC."
CHUU,1630,Nighttime,CP,TTAWA,ON,CA,199252,1.0,False,45.412806,-75.628028,-
KDIA,1640,Daytime,Licensed,VALLEJO,CA,US,87108,10.0,False,37.895472,-122.32525,"NEW INSPIRATION BROADCASTING COMPANY, INC."
KZLS,1640,Daytime,Licensed,NID,OK,US,87168,10.0,True,36.115306,-97.756722,CHISHOLM TRAIL BROADCASTING CO.
